Pizza_Id,Order_Id,Pizza_Name_Id,Quantity,Order Date,Order Date,Order Date,,Order Time,Unit Price,Total Price,Pizza Size,Pizza Category,Pizza Ingredients,pizza_name
116,47,Veggie_Veg_S,1,01/01/2015,01/01/2015,01/01/2015,,6:26 pm,$12.00,$12.00,Small,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
117,48,Ckn_Pesto_M,1,01/01/2015,01/01/2015,01/01/2015,,6:26 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
118,48,Green_Garden_S,1,01/01/2015,01/01/2015,01/01/2015,,6:26 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese",The Green Garden Pizza
119,48,Prsc_Argla_L,1,01/01/2015,01/01/2015,01/01/2015,,6:26 pm,$20.75,$20.75,Large,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
120,48,Spicy_Ital_L,1,01/01/2015,01/01/2015,01/01/2015,,6:26 pm,$20.75,$20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
121,49,Sicilian_L,1,01/01/2015,01/01/2015,01/01/2015,,6:33 pm,$20.25,$20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
122,50,The_Greek_Xl,1,01/01/2015,01/01/2015,01/01/2015,,6:41 pm,$25.50,$25.50,Extra Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
123,51,Bbq_Ckn_L,1,01/01/2015,01/01/2015,01/01/2015,,6:48 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
124,51,Pep_Msh_Pep_L,1,01/01/2015,01/01/2015,01/01/2015,,6:48 pm,$17.50,$17.50,Large,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
125,52,Hawaiian_L,1,01/01/2015,01/01/2015,01/01/2015,,6:53 pm,$16.50,$16.50,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
126,52,Mexicana_L,1,01/01/2015,01/01/2015,01/01/2015,,6:53 pm,$20.25,$20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
127,52,Spicy_Ital_L,1,01/01/2015,01/01/2015,01/01/2015,,6:53 pm,$20.75,$20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
128,53,Pep_Msh_Pep_S,1,01/01/2015,01/01/2015,01/01/2015,,6:54 pm,$11.00,$11.00,Small,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
129,53,Spinach_Supr_M,1,01/01/2015,01/01/2015,01/01/2015,,6:54 pm,$16.50,$16.50,Medium,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
130,54,Prsc_Argla_M,1,01/01/2015,01/01/2015,01/01/2015,,7:01 pm,$16.50,$16.50,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza
131,54,Thai_Ckn_L,1,01/01/2015,01/01/2015,01/01/2015,,7:01 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
132,55,Peppr_Salami_S,1,01/01/2015,01/01/2015,01/01/2015,,7:03 pm,$12.50,$12.50,Small,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
133,55,Spicy_Ital_L,1,01/01/2015,01/01/2015,01/01/2015,,7:03 pm,$20.75,$20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
134,56,Classic_Dlx_M,1,01/01/2015,01/01/2015,01/01/2015,,7:07 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
135,56,Mediterraneo_L,1,01/01/2015,01/01/2015,01/01/2015,,7:07 pm,$20.25,$20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
136,56,Southw_Ckn_M,1,01/01/2015,01/01/2015,01/01/2015,,7:07 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
137,57,Classic_Dlx_M,1,01/01/2015,01/01/2015,01/01/2015,,7:10 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
138,58,Five_Cheese_L,1,01/01/2015,01/01/2015,01/01/2015,,7:30 pm,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
139,58,Pepperoni_M,1,01/01/2015,01/01/2015,01/01/2015,,7:30 pm,$12.50,$12.50,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
140,59,Ital_Veggie_S,1,01/01/2015,01/01/2015,01/01/2015,,7:40 pm,$12.75,$12.75,Small,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
141,59,Pep_Msh_Pep_S,1,01/01/2015,01/01/2015,01/01/2015,,7:40 pm,$11.00,$11.00,Small,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
142,59,Pepperoni_L,1,01/01/2015,01/01/2015,01/01/2015,,7:40 pm,$15.25,$15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
143,60,Ckn_Pesto_L,1,01/01/2015,01/01/2015,01/01/2015,,8:05 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
144,60,Four_Cheese_M,1,01/01/2015,01/01/2015,01/01/2015,,8:05 pm,$14.75,$14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
145,61,Bbq_Ckn_M,1,01/01/2015,01/01/2015,01/01/2015,,8:08 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
146,61,Ital_Supr_L,1,01/01/2015,01/01/2015,01/01/2015,,8:08 pm,$20.75,$20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
147,62,Bbq_Ckn_M,1,01/01/2015,01/01/2015,01/01/2015,,8:50 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
148,62,Spinach_Supr_M,1,01/01/2015,01/01/2015,01/01/2015,,8:50 pm,$16.50,$16.50,Medium,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
149,63,Pep_Msh_Pep_M,1,01/01/2015,01/01/2015,01/01/2015,,8:51 pm,$14.50,$14.50,Medium,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
150,64,Big_Meat_S,1,01/01/2015,01/01/2015,01/01/2015,,8:52 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
151,65,Pep_Msh_Pep_S,1,01/01/2015,01/01/2015,01/01/2015,,9:16 pm,$11.00,$11.00,Small,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
152,65,Sicilian_S,1,01/01/2015,01/01/2015,01/01/2015,,9:16 pm,$12.25,$12.25,Small,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
153,65,Spicy_Ital_S,1,01/01/2015,01/01/2015,01/01/2015,,9:16 pm,$12.50,$12.50,Small,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
154,65,Spinach_Supr_M,1,01/01/2015,01/01/2015,01/01/2015,,9:16 pm,$16.50,$16.50,Medium,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
155,66,Classic_Dlx_M,1,01/01/2015,01/01/2015,01/01/2015,,9:47 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
156,66,Ital_Cpcllo_M,1,01/01/2015,01/01/2015,01/01/2015,,9:47 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
157,67,Southw_Ckn_L,1,01/01/2015,01/01/2015,01/01/2015,,10:03 pm,$20.75,$20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
158,68,Classic_Dlx_M,1,01/01/2015,01/01/2015,01/01/2015,,10:07 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
159,68,Ital_Supr_L,1,01/01/2015,01/01/2015,01/01/2015,,10:07 pm,$20.75,$20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
160,68,Ital_Supr_M,1,01/01/2015,01/01/2015,01/01/2015,,10:07 pm,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
161,69,Bbq_Ckn_L,1,01/01/2015,01/01/2015,01/01/2015,,10:12 pm,$20.75,$20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
162,70,Ital_Veggie_S,1,02/01/2015,02/01/2015,02/01/2015,,11:38 am,$12.75,$12.75,Small,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
163,70,Soppressata_L,1,02/01/2015,02/01/2015,02/01/2015,,11:38 am,$20.75,$20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
164,71,Thai_Ckn_L,1,02/01/2015,02/01/2015,02/01/2015,,11:40 am,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
165,72,Spinach_Fet_L,1,02/01/2015,02/01/2015,02/01/2015,,11:57 am,$20.25,$20.25,Large,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
166,73,Thai_Ckn_S,1,02/01/2015,02/01/2015,02/01/2015,,11:58 am,$12.75,$12.75,Small,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
167,74,Five_Cheese_L,1,02/01/2015,02/01/2015,02/01/2015,,12:01 pm,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
168,74,Mexicana_L,1,02/01/2015,02/01/2015,02/01/2015,,12:01 pm,$20.25,$20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
169,74,Spin_Pesto_S,1,02/01/2015,02/01/2015,02/01/2015,,12:01 pm,$12.50,$12.50,Small,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza
170,74,Spinach_Supr_L,1,02/01/2015,02/01/2015,02/01/2015,,12:01 pm,$20.75,$20.75,Large,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
171,75,Ital_Supr_S,1,02/01/2015,02/01/2015,02/01/2015,,12:10 pm,$12.50,$12.50,Small,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
172,75,Mediterraneo_L,1,02/01/2015,02/01/2015,02/01/2015,,12:10 pm,$20.25,$20.25,Large,Veggie,"Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions",The Mediterranean Pizza
173,75,Napolitana_L,1,02/01/2015,02/01/2015,02/01/2015,,12:10 pm,$20.50,$20.50,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
174,76,Big_Meat_S,1,02/01/2015,02/01/2015,02/01/2015,,12:21 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
175,76,Hawaiian_L,1,02/01/2015,02/01/2015,02/01/2015,,12:21 pm,$16.50,$16.50,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
176,76,Ital_Veggie_L,1,02/01/2015,02/01/2015,02/01/2015,,12:21 pm,$21.00,$21.00,Large,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
177,76,Spicy_Ital_L,1,02/01/2015,02/01/2015,02/01/2015,,12:21 pm,$20.75,$20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
178,77,Bbq_Ckn_M,1,02/01/2015,02/01/2015,02/01/2015,,12:22 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
179,77,Hawaiian_M,1,02/01/2015,02/01/2015,02/01/2015,,12:22 pm,$13.25,$13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
180,78,Big_Meat_S,1,02/01/2015,02/01/2015,02/01/2015,,12:28 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
181,78,Classic_Dlx_S,1,02/01/2015,02/01/2015,02/01/2015,,12:28 pm,$12.00,$12.00,Small,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
182,78,Four_Cheese_L,1,02/01/2015,02/01/2015,02/01/2015,,12:28 pm,$17.95,$17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza
183,78,Ital_Cpcllo_M,1,02/01/2015,02/01/2015,02/01/2015,,12:28 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
184,78,Spicy_Ital_L,3,02/01/2015,02/01/2015,02/01/2015,,12:28 pm,$20.75,$62.25,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
185,78,Thai_Ckn_S,1,02/01/2015,02/01/2015,02/01/2015,,12:28 pm,$12.75,$12.75,Small,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
186,79,Ital_Cpcllo_L,1,02/01/2015,02/01/2015,02/01/2015,,12:29 pm,$20.50,$20.50,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
187,79,Pep_Msh_Pep_S,1,02/01/2015,02/01/2015,02/01/2015,,12:29 pm,$11.00,$11.00,Small,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza"
188,79,Thai_Ckn_L,1,02/01/2015,02/01/2015,02/01/2015,,12:29 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
189,80,Pepperoni_S,1,02/01/2015,02/01/2015,02/01/2015,,12:35 pm,$9.75,$9.75,Small,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
190,80,Thai_Ckn_M,1,02/01/2015,02/01/2015,02/01/2015,,12:35 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
191,81,Thai_Ckn_L,1,02/01/2015,02/01/2015,02/01/2015,,12:40 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
192,82,Big_Meat_S,1,02/01/2015,02/01/2015,02/01/2015,,12:45 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
193,82,Cali_Ckn_M,1,02/01/2015,02/01/2015,02/01/2015,,12:45 pm,$16.75,$16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza
194,82,Spicy_Ital_L,1,02/01/2015,02/01/2015,02/01/2015,,12:45 pm,$20.75,$20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza
195,82,Veggie_Veg_M,1,02/01/2015,02/01/2015,02/01/2015,,12:45 pm,$16.00,$16.00,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza
196,83,Southw_Ckn_S,1,02/01/2015,02/01/2015,02/01/2015,,12:53 pm,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
197,84,Pepperoni_L,1,02/01/2015,02/01/2015,02/01/2015,,1:13 pm,$15.25,$15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
198,85,Classic_Dlx_M,1,02/01/2015,02/01/2015,02/01/2015,,1:34 pm,$16.00,$16.00,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
199,85,Classic_Dlx_S,1,02/01/2015,02/01/2015,02/01/2015,,1:34 pm,$12.00,$12.00,Small,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
200,85,Ital_Supr_L,1,02/01/2015,02/01/2015,02/01/2015,,1:34 pm,$20.75,$20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
201,85,The_Greek_M,1,02/01/2015,02/01/2015,02/01/2015,,1:34 pm,$16.00,$16.00,Medium,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
202,86,Hawaiian_L,1,02/01/2015,02/01/2015,02/01/2015,,1:40 pm,$16.50,$16.50,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza
203,87,Ital_Cpcllo_M,1,02/01/2015,02/01/2015,02/01/2015,,2:01 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
204,87,Mexicana_M,1,02/01/2015,02/01/2015,02/01/2015,,2:01 pm,$16.00,$16.00,Medium,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza
205,87,Spinach_Supr_L,1,02/01/2015,02/01/2015,02/01/2015,,2:01 pm,$20.75,$20.75,Large,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
206,87,Spinach_Supr_S,1,02/01/2015,02/01/2015,02/01/2015,,2:01 pm,$12.50,$12.50,Small,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
207,88,Five_Cheese_L,1,02/01/2015,02/01/2015,02/01/2015,,2:10 pm,$18.50,$18.50,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza
208,89,Soppressata_L,1,02/01/2015,02/01/2015,02/01/2015,,2:30 pm,$20.75,$20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza
209,89,Thai_Ckn_L,1,02/01/2015,02/01/2015,02/01/2015,,2:30 pm,$20.75,$20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
210,90,Sicilian_L,1,02/01/2015,02/01/2015,02/01/2015,,3:08 pm,$20.25,$20.25,Large,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
211,90,Thai_Ckn_S,1,02/01/2015,02/01/2015,02/01/2015,,3:08 pm,$12.75,$12.75,Small,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza
212,91,Bbq_Ckn_L,2,02/01/2015,02/01/2015,02/01/2015,,3:14 pm,$20.75,$41.50,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
213,91,Ckn_Pesto_S,1,02/01/2015,02/01/2015,02/01/2015,,3:14 pm,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza
214,91,Pepperoni_S,1,02/01/2015,02/01/2015,02/01/2015,,3:14 pm,$9.75,$9.75,Small,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
215,92,Bbq_Ckn_M,1,02/01/2015,02/01/2015,02/01/2015,,3:17 pm,$16.75,$16.75,Medium,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza
216,92,Ital_Supr_L,1,02/01/2015,02/01/2015,02/01/2015,,3:17 pm,$20.75,$20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
217,92,Ital_Supr_M,1,02/01/2015,02/01/2015,02/01/2015,,3:17 pm,$16.50,$16.50,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
218,92,Ital_Veggie_S,1,02/01/2015,02/01/2015,02/01/2015,,3:17 pm,$12.75,$12.75,Small,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza
219,92,Pepperoni_M,1,02/01/2015,02/01/2015,02/01/2015,,3:17 pm,$12.50,$12.50,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza
220,92,Peppr_Salami_M,1,02/01/2015,02/01/2015,02/01/2015,,3:17 pm,$16.50,$16.50,Medium,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
221,92,Spinach_Fet_S,1,02/01/2015,02/01/2015,02/01/2015,,3:17 pm,$12.00,$12.00,Small,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza
222,92,Spinach_Supr_S,1,02/01/2015,02/01/2015,02/01/2015,,3:17 pm,$12.50,$12.50,Small,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza
223,92,The_Greek_M,2,02/01/2015,02/01/2015,02/01/2015,,3:17 pm,$16.00,$32.00,Medium,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza
224,93,Sicilian_M,1,02/01/2015,02/01/2015,02/01/2015,,3:29 pm,$16.25,$16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza
225,94,Ital_Cpcllo_M,1,02/01/2015,02/01/2015,02/01/2015,,4:17 pm,$16.00,$16.00,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza
226,94,Southw_Ckn_S,1,02/01/2015,02/01/2015,02/01/2015,,4:17 pm,$12.75,$12.75,Small,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza
227,95,Napolitana_S,1,02/01/2015,02/01/2015,02/01/2015,,4:18 pm,$12.00,$12.00,Small,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
228,95,Peppr_Salami_L,1,02/01/2015,02/01/2015,02/01/2015,,4:18 pm,$20.75,$20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza
229,96,Napolitana_S,1,02/01/2015,02/01/2015,02/01/2015,,4:21 pm,$12.00,$12.00,Small,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
230,97,Big_Meat_S,1,02/01/2015,02/01/2015,02/01/2015,,4:45 pm,$12.00,$12.00,Small,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza
231,98,Classic_Dlx_L,1,02/01/2015,02/01/2015,02/01/2015,,5:18 pm,$20.50,$20.50,Large,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza
232,98,Napolitana_L,1,02/01/2015,02/01/2015,02/01/2015,,5:18 pm,$20.50,$20.50,Large,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza
233,99,Ital_Supr_L,1,02/01/2015,02/01/2015,02/01/2015,,5:45 pm,$20.75,$20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza
